Order_ID,Order_Date,Customer_Name,Customer_Segment,Country,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Payment_Method,Expected_Total_Sales,Recorded_Total_Sales,Sales_Match,Year,Month,Month_Name,Quarter,Profit_Margin,Shipping_Cost_Ratio
ORD-10910,2024-08-09,Felix White,Home Office,Italy,Europe,Clothing & Accessories,Leather Wallet Minimalist,7,22.85,5,151.95,10.55,61.42,Bank Transfer,151.95,151.95,True,2024,8,August,3,0.40421191181309646,0.0694307337940112
ORD-10714,2024-08-10,Hans Johnson,Consumer,France,Europe,Technology,Smart LED Desk Lamp,4,59.34,20,189.89,12.93,46.41,Cash On Delivery,189.89,189.89,True,2024,8,August,3,0.24440465532676814,0.06809205329401233
ORD-10716,2024-08-10,Ivan Martinez,Home Office,South Korea,Asia Pacific,Furniture,Standing Desk Converter,3,167.77,5,478.14,12.09,164.06,Cash On Delivery,478.14,478.14,True,2024,8,August,3,0.34312126155519307,0.02528548123980424
ORD-10810,2024-08-12,Nadia Wang,Consumer,Saudi Arabia,Middle East & Africa,Technology,Tablet Stand Holder,3,24.66,10,66.58,14.37,11.52,Paypal,66.58,66.58,True,2024,8,August,3,0.17302493241213576,0.21583057975367978
ORD-10786,2024-08-13,Jessica Suzuki,Corporate,India,Asia Pacific,Technology,Wireless Bluetooth Headphones,4,147.28,10,530.21,12.2,193.99,Cash On Delivery,530.21,530.21,True,2024,8,August,3,0.36587389902114253,0.02300975085343543
ORD-10919,2024-08-13,Priya Ferrari,Consumer,Mexico,North America,Technology,Webcam HD 1080p,4,63.81,5,242.48,12.73,89.37,Paypal,242.48,242.48,True,2024,8,August,3,0.3685664797096668,0.05249917518970637
ORD-11751,2024-08-13,Elizabeth Singh,Home Office,Mexico,North America,Office Supplies,Whiteboard Markers Set 8,1,9.65,10,8.68,5.86,-1.51,Paypal,8.68,8.69,True,2024,8,August,3,-0.173963133640553,0.6751152073732719
ORD-10058,2024-08-14,Raj Santos,Consumer,Canada,North America,Furniture,Corner L-Shaped Desk,4,347.26,20,1111.23,11.0,266.81,Paypal,1111.23,1111.23,True,2024,8,August,3,0.24010330894594278,0.009898940813332974
ORD-11383,2024-08-14,Thomas Wang,Home Office,United States,North America,Furniture,Desk Organizer Set,1,53.78,5,51.09,6.42,12.4,Bank Transfer,51.09,51.09,True,2024,8,August,3,0.24270894499902132,0.12566059894304168
ORD-11622,2024-08-14,Zara Anderson,Corporate,United Kingdom,Europe,Technology,Noise Cancelling Earbuds,3,104.66,0,313.98,9.55,131.74,Credit Card,313.98,313.98,True,2024,8,August,3,0.41958086502324987,0.030415950060513407
ORD-11976,2024-08-14,Jennifer Anderson,Corporate,Mexico,North America,Office Supplies,Ballpoint Pen Pack 12,5,8.93,20,35.72,9.26,6.37,Paypal,35.72,35.72,True,2024,8,August,3,0.17833146696528557,0.25923852183650614
ORD-11301,2024-08-15,Emma Suzuki,Consumer,South Korea,Asia Pacific,Office Supplies,Ballpoint Pen Pack 12,2,17.94,0,35.88,12.85,6.88,Cash On Delivery,35.88,35.88,True,2024,8,August,3,0.19175027870680042,0.35813823857302113
ORD-11719,2024-08-15,Sarah Patel,Home Office,United States,North America,Furniture,Standing Desk Converter,3,305.72,10,825.44,9.96,265.18,Paypal,825.44,825.44,True,2024,8,August,3,0.32125896491568134,0.012066291917038187
ORD-10448,2024-08-16,Lucas Moreau,Home Office,Italy,Europe,Office Supplies,Desk Calendar 2025,10,13.76,10,123.84,17.98,43.94,Credit Card,123.84,123.84,True,2024,8,August,3,0.354812661498708,0.14518733850129198
ORD-10748,2024-08-16,Richard Patel,Consumer,Japan,Asia Pacific,Clothing & Accessories,Silk Tie Collection,3,20.47,5,58.34,11.67,15.97,Paypal,58.34,58.34,True,2024,8,August,3,0.27374014398354474,0.20003428179636612
ORD-11186,2024-08-16,Karen Hassan,Consumer,South Korea,Asia Pacific,Office Supplies,Paper Clips Box 500pc,3,4.11,0,12.33,14.51,-7.73,Paypal,12.33,12.33,True,2024,8,August,3,-0.626926196269262,1.1768045417680455
ORD-11446,2024-08-16,Wei Suzuki,Consumer,Argentina,South America,Clothing & Accessories,Travel Backpack 30L,6,98.0,15,499.8,20.34,185.46,Credit Card,499.8,499.8,True,2024,8,August,3,0.37106842737094836,0.04069627851140456
ORD-11697,2024-08-16,Thomas Yamamoto,Consumer,United States,North America,Technology,Wireless Ergonomic Mouse,1,66.5,10,59.85,6.99,16.28,Credit Card,59.85,59.85,True,2024,8,August,3,0.2720133667502089,0.11679197994987468
ORD-10315,2024-08-18,Jamal Sharma,Corporate,Germany,Europe,Technology,Noise Cancelling Earbuds,2,121.67,10,219.01,10.65,74.52,Bank Transfer,219.01,219.01,True,2024,8,August,3,0.3402584356878681,0.048627916533491626
ORD-11942,2024-08-18,Lucas Laurent,Consumer,Colombia,South America,Technology,Smart LED Desk Lamp,4,63.57,0,254.28,18.63,95.8,Credit Card,254.28,254.28,True,2024,8,August,3,0.3767500393267264,0.07326569136385087
ORD-11094,2024-08-19,Xiao Romano,Corporate,Mexico,North America,Office Supplies,Sticky Notes Multicolor 6-Pack,4,10.58,5,40.2,14.1,7.06,Bank Transfer,40.2,40.2,True,2024,8,August,3,0.17562189054726365,0.3507462686567164
ORD-10248,2024-08-20,Amina Thomas,Consumer,Mexico,North America,Clothing & Accessories,Leather Wallet Minimalist,2,57.19,5,108.66,7.96,43.51,Paypal,108.66,108.66,True,2024,8,August,3,0.4004233388551445,0.07325602797717652
ORD-11240,2024-08-20,Olga Li,Corporate,South Korea,Asia Pacific,Office Supplies,Paper Clips Box 500pc,2,9.18,15,15.61,12.05,-4.7,Paypal,15.61,15.61,True,2024,8,August,3,-0.30108904548366433,0.7719410634208841
ORD-10818,2024-08-22,Kenji Wang,Consumer,Spain,Europe,Clothing & Accessories,Silk Tie Collection,2,32.02,10,57.64,10.01,15.61,Credit Card,57.64,57.64,True,2024,8,August,3,0.27081887578070785,0.17366412213740456
ORD-11132,2024-08-24,Jamal Nilsson,Consumer,Argentina,South America,Office Supplies,Binder Clips Assorted 48pc,8,9.6,15,65.28,27.55,3.17,Paypal,65.28,65.28,True,2024,8,August,3,0.048560049019607844,0.42202818627450983
ORD-10608,2024-08-25,Sophie Williams,Corporate,South Korea,Asia Pacific,Office Supplies,Whiteboard Markers Set 8,4,9.95,5,37.81,12.01,7.89,Paypal,37.81,37.81,True,2024,8,August,3,0.20867495371594813,0.31764083575773605
ORD-10629,2024-08-25,Ahmed Anderson,Home Office,China,Asia Pacific,Technology,Smart LED Desk Lamp,4,33.42,0,133.68,13.19,46.97,Paypal,133.68,133.68,True,2024,8,August,3,0.351361460203471,0.09866846199880311
ORD-11246,2024-08-25,Felix Schmidt,Corporate,Canada,North America,Technology,Mechanical Gaming Keyboard,1,132.41,10,119.17,6.65,39.69,Credit Card,119.17,119.17,True,2024,8,August,3,0.33305362087773766,0.055802634891331714
ORD-10245,2024-08-26,Hans Anderson,Consumer,Japan,Asia Pacific,Technology,Portable External SSD 1TB,1,145.65,0,145.65,10.25,55.29,Bank Transfer,145.65,145.65,True,2024,8,August,3,0.3796086508753862,0.07037418468932372
ORD-10613,2024-08-26,Ingrid Martin,Corporate,United Kingdom,Europe,Clothing & Accessories,Sports Water Bottle 750ml,1,20.03,5,19.03,7.96,1.06,Credit Card,19.03,19.03,True,2024,8,August,3,0.05570152390961639,0.41828691539674195
ORD-11635,2024-08-26,Yuki Kim,Corporate,United States,North America,Clothing & Accessories,Polarized Sunglasses,3,74.99,0,224.97,11.37,101.12,Credit Card,224.97,224.97,True,2024,8,August,3,0.44948215317597906,0.050540072009601276
ORD-10108,2024-08-28,Diego Thomas,Consumer,United States,North America,Clothing & Accessories,Cotton Formal Shirt,3,45.38,10,122.53,9.66,44.8,Paypal,122.53,122.53,True,2024,8,August,3,0.36562474496041786,0.0788378356320901
ORD-10563,2024-08-28,Karen Rossi,Consumer,South Korea,Asia Pacific,Furniture,Floating Wall Shelves Set,4,91.15,5,346.37,13.75,113.86,Bank Transfer,346.37,346.37,True,2024,8,August,3,0.3287236192510899,0.039697433380489075
ORD-11347,2024-08-28,Amina Wang,Consumer,United States,North America,Technology,Smart LED Desk Lamp,2,64.84,20,103.74,6.94,25.48,Paypal,103.74,103.74,True,2024,8,August,3,0.2456140350877193,0.06689801426643532
ORD-11480,2024-08-29,Richard Costa,Consumer,Mexico,North America,Furniture,Standing Desk Converter,3,277.81,15,708.42,9.76,198.6,Paypal,708.42,708.42,True,2024,8,August,3,0.28034216989921235,0.013777137856074081
ORD-11823,2024-08-29,Oscar Johansson,Consumer,China,Asia Pacific,Office Supplies,Stapler Full-Size,4,15.31,15,52.05,17.07,7.42,Bank Transfer,52.05,52.05,True,2024,8,August,3,0.1425552353506244,0.3279538904899136
ORD-11613,2024-08-30,Ingrid Laurent,Consumer,Canada,North America,Clothing & Accessories,Canvas Messenger Bag,2,57.71,5,109.65,6.72,45.22,Credit Card,109.65,109.65,True,2024,8,August,3,0.41240310077519376,0.06128590971272229
ORD-10055,2024-08-31,Hans Park,Corporate,Italy,Europe,Clothing & Accessories,Polarized Sunglasses,4,36.93,15,125.56,14.92,36.78,Cash On Delivery,125.56,125.56,True,2024,8,August,3,0.29292768397578844,0.11882765211850908
ORD-11966,2024-09-01,Wei Thompson,Consumer,India,Asia Pacific,Office Supplies,Tape Dispenser Heavy Duty,1,20.09,15,17.08,10.58,-2.54,Credit Card,17.08,17.08,True,2024,9,September,3,-0.14871194379391103,0.6194379391100703
ORD-10403,2024-09-03,Ethan Williams,Consumer,Mexico,North America,Furniture,Standing Desk Converter,2,112.26,0,224.52,8.69,81.12,Paypal,224.52,224.52,True,2024,9,September,3,0.36130411544628543,0.03870479244610725
ORD-10140,2024-09-04,Sarah Khan,Home Office,Italy,Europe,Office Supplies,Tape Dispenser Heavy Duty,3,22.08,10,59.62,10.3,19.51,Bank Transfer,59.62,59.62,True,2024,9,September,3,0.32723918148272396,0.1727608185172761
ORD-11959,2024-09-04,Ali Patel,Consumer,Saudi Arabia,Middle East & Africa,Technology,Tablet Stand Holder,8,29.9,0,239.2,15.61,92.03,Paypal,239.2,239.2,True,2024,9,September,3,0.3847408026755853,0.06525919732441472
ORD-10929,2024-09-05,Noah Dubois,Consumer,Mexico,North America,Technology,Noise Cancelling Earbuds,2,79.84,10,143.71,7.24,48.65,Paypal,143.71,143.71,True,2024,9,September,3,0.33852898197759373,0.05037923596131097
ORD-11370,2024-09-05,Ivan Müller,Consumer,France,Europe,Clothing & Accessories,Sports Water Bottle 750ml,2,12.3,0,24.6,11.2,1.1,Credit Card,24.6,24.6,True,2024,9,September,3,0.044715447154471545,0.4552845528455284
ORD-11534,2024-09-05,Jessica Williams,Consumer,United States,North America,Technology,Wireless Ergonomic Mouse,1,30.33,5,28.81,6.89,5.24,Bank Transfer,28.81,28.81,True,2024,9,September,3,0.181881291218327,0.23915307185005205
ORD-10174,2024-09-06,Clara Schmidt,Corporate,Brazil,South America,Office Supplies,Ballpoint Pen Pack 12,6,13.5,15,68.85,14.12,18.28,Credit Card,68.85,68.85,True,2024,9,September,3,0.2655047204066812,0.20508351488743645
ORD-10848,2024-09-06,Pierre Patel,Consumer,Germany,Europe,Clothing & Accessories,Canvas Messenger Bag,3,68.42,10,184.73,12.09,70.01,Paypal,184.73,184.73,True,2024,9,September,3,0.37898554647323124,0.06544686840253343
ORD-11023,2024-09-06,Olivia Garcia,Home Office,United States,North America,Office Supplies,Desk Calendar 2025,8,7.55,20,48.32,12.15,8.99,Paypal,48.32,48.32,True,2024,9,September,3,0.18605132450331127,0.25144867549668876
ORD-11314,2024-09-06,David Suzuki,Consumer,Uae,Middle East & Africa,Technology,Laptop Stand Adjustable,5,57.26,10,257.67,17.08,83.12,Bank Transfer,257.67,257.67,True,2024,9,September,3,0.32258314898901697,0.06628633523499049
ORD-11582,2024-09-06,Christopher Müller,Consumer,Mexico,North America,Furniture,Ergonomic Office Chair,1,187.47,0,187.47,6.23,68.76,Bank Transfer,187.47,187.47,True,2024,9,September,3,0.36677868458953433,0.03323198378407212
ORD-10544,2024-09-07,William Robinson,Consumer,Canada,North America,Technology,USB-C Hub Multiport Adapter,2,50.79,0,101.58,7.71,38.0,Paypal,101.58,101.58,True,2024,9,September,3,0.37408938767473915,0.0759007678676905
ORD-11124,2024-09-07,Omar Weber,Home Office,Brazil,South America,Clothing & Accessories,Canvas Messenger Bag,1,31.92,0,31.92,12.07,3.89,Cash On Delivery,31.92,31.92,True,2024,9,September,3,0.1218671679197995,0.3781328320802005
ORD-10493,2024-09-09,Linda Fischer,Consumer,United States,North America,Office Supplies,Ballpoint Pen Pack 12,8,15.17,0,121.36,23.42,43.33,Credit Card,121.36,121.36,True,2024,9,September,3,0.35703691496374423,0.19297956493078447
ORD-10208,2024-09-10,Ivan Thomas,Home Office,Colombia,South America,Technology,Portable External SSD 1TB,2,68.4,0,136.8,13.66,47.9,Paypal,136.8,136.8,True,2024,9,September,3,0.3501461988304093,0.09985380116959064
ORD-10484,2024-09-10,Maria Costa,Consumer,Japan,Asia Pacific,Clothing & Accessories,Canvas Messenger Bag,5,57.12,0,285.6,19.41,123.39,Credit Card,285.6,285.6,True,2024,9,September,3,0.4320378151260504,0.06796218487394957
ORD-10857,2024-09-10,Layla Johansson,Consumer,United Kingdom,Europe,Technology,Mechanical Gaming Keyboard,10,62.96,10,566.64,19.53,200.83,Paypal,566.64,566.64,True,2024,9,September,3,0.35442256106169706,0.03446632782719187
ORD-10901,2024-09-10,Richard Tanaka,Corporate,India,Asia Pacific,Furniture,Ergonomic Office Chair,5,214.38,15,911.12,18.93,249.05,Credit Card,911.12,911.12,True,2024,9,September,3,0.2733448941961542,0.020776626569496883
ORD-11644,2024-09-11,Joseph Romano,Consumer,Brazil,South America,Office Supplies,Highlighters Neon Pack 6,2,8.93,10,16.07,14.32,-6.29,Credit Card,16.07,16.07,True,2024,9,September,3,-0.39141257000622276,0.8911014312383323
ORD-11672,2024-09-11,Liam Nilsson,Home Office,United Kingdom,Europe,Office Supplies,Desk Calendar 2025,4,17.6,0,70.4,14.18,24.54,Paypal,70.4,70.4,True,2024,9,September,3,0.3485795454545454,0.2014204545454545
ORD-11073,2024-09-12,Elizabeth Chen,Home Office,Canada,North America,Clothing & Accessories,Sports Water Bottle 750ml,9,22.04,0,198.36,9.79,89.39,Credit Card,198.36,198.36,True,2024,9,September,3,0.450645291389393,0.04935470861060697
ORD-11058,2024-09-13,Omar Costa,Corporate,Mexico,North America,Furniture,Ergonomic Office Chair,1,376.74,20,301.39,7.19,68.16,Credit Card,301.39,301.39,True,2024,9,September,3,0.22615216165101695,0.023856133249278346
ORD-10370,2024-09-14,Linda Santos,Corporate,United Kingdom,Europe,Technology,Mechanical Gaming Keyboard,1,174.88,15,148.65,8.56,43.91,Credit Card,148.65,148.65,True,2024,9,September,3,0.2953918600739993,0.0575849310460814
ORD-11781,2024-09-14,Ingrid White,Consumer,Australia,Asia Pacific,Office Supplies,Highlighters Neon Pack 6,1,13.21,5,12.55,10.34,-3.73,Credit Card,12.55,12.55,True,2024,9,September,3,-0.297211155378486,0.8239043824701194
ORD-11939,2024-09-14,Amir Moreau,Home Office,India,Asia Pacific,Technology,Webcam HD 1080p,2,43.13,0,86.26,11.52,27.3,Paypal,86.26,86.26,True,2024,9,September,3,0.3164850452121493,0.1335497333642476
ORD-10184,2024-09-15,Isabella Ferrari,Corporate,Germany,Europe,Technology,Smart LED Desk Lamp,4,41.61,20,133.15,11.64,29.97,Credit Card,133.15,133.15,True,2024,9,September,3,0.2250844911753661,0.08742020277882089
ORD-10229,2024-09-15,Xiao Martin,Home Office,Mexico,North America,Clothing & Accessories,Travel Backpack 30L,6,33.23,5,189.41,9.09,80.63,Credit Card,189.41,189.41,True,2024,9,September,3,0.42569030146243597,0.04799113035214614
ORD-10286,2024-09-15,Oscar Williams,Corporate,United States,North America,Clothing & Accessories,Sports Water Bottle 750ml,4,12.55,25,37.65,9.91,2.64,Credit Card,37.65,37.65,True,2024,9,September,3,0.0701195219123506,0.26321381142098277
ORD-10426,2024-09-15,Ayumi Thomas,Consumer,South Africa,Middle East & Africa,Clothing & Accessories,Polarized Sunglasses,8,62.5,25,375.0,24.32,100.68,Paypal,375.0,375.0,True,2024,9,September,3,0.26848,0.06485333333333333
ORD-11799,2024-09-15,Jamal Pereira,Consumer,United States,North America,Technology,Smart LED Desk Lamp,2,31.01,10,55.82,6.85,14.86,Bank Transfer,55.82,55.82,True,2024,9,September,3,0.26621282694374776,0.12271587244715156
ORD-11951,2024-09-15,William Romano,Consumer,Canada,North America,Furniture,Desk Organizer Set,4,29.07,10,104.65,12.59,22.29,Cash On Delivery,104.65,104.65,True,2024,9,September,3,0.21299569995222167,0.12030578117534639
ORD-10466,2024-09-16,Zara Harris,Corporate,Canada,North America,Technology,Wireless Ergonomic Mouse,5,62.9,0,314.5,12.05,129.47,Bank Transfer,314.5,314.5,True,2024,9,September,3,0.4116693163751987,0.038314785373608905
ORD-11433,2024-09-16,Pierre Smith,Consumer,Spain,Europe,Office Supplies,Tape Dispenser Heavy Duty,1,13.51,10,12.16,7.94,-1.86,Credit Card,12.16,12.16,True,2024,9,September,3,-0.1529605263157895,0.6529605263157895
ORD-11473,2024-09-16,Zara Clark,Consumer,Brazil,South America,Furniture,Floating Wall Shelves Set,3,64.94,20,155.86,11.57,27.4,Paypal,155.86,155.86,True,2024,9,September,3,0.17579879378929805,0.07423328628256126
ORD-11491,2024-09-16,Carlos Yamamoto,Consumer,Mexico,North America,Clothing & Accessories,Cotton Formal Shirt,1,20.04,0,20.04,6.51,3.51,Credit Card,20.04,20.04,True,2024,9,September,3,0.1751497005988024,0.3248502994011976
ORD-11504,2024-09-16,Yuki Pereira,Corporate,Canada,North America,Office Supplies,Tape Dispenser Heavy Duty,4,17.37,15,59.06,9.1,18.69,Cash On Delivery,59.06,59.06,True,2024,9,September,3,0.31645783948526923,0.15408059600406365
ORD-11938,2024-09-16,Isabella Johansson,Corporate,South Africa,Middle East & Africa,Furniture,Folding Table Portable,2,73.07,15,124.22,13.98,22.56,Credit Card,124.22,124.22,True,2024,9,September,3,0.18161326678473674,0.11254226372564805
ORD-10262,2024-09-17,Carlos Ferrari,Home Office,Mexico,North America,Office Supplies,Paper Clips Box 500pc,2,5.97,5,11.34,7.01,-1.04,Paypal,11.34,11.34,True,2024,9,September,3,-0.09171075837742505,0.6181657848324514
ORD-10998,2024-09-18,Diego Miller,Consumer,Italy,Europe,Furniture,Monitor Riser Wood,4,67.4,5,256.12,9.33,85.03,Cash On Delivery,256.12,256.12,True,2024,9,September,3,0.3319928158675621,0.036428236764016866
ORD-10050,2024-09-19,Robert Garcia,Consumer,Germany,Europe,Office Supplies,Whiteboard Markers Set 8,3,13.57,5,38.67,12.98,7.37,Credit Card,38.67,38.67,True,2024,9,September,3,0.19058701836048617,0.3356607189035428
ORD-10697,2024-09-19,Sakura Garcia,Home Office,Spain,Europe,Office Supplies,Sticky Notes Multicolor 6-Pack,2,6.44,0,12.88,9.71,-2.63,Credit Card,12.88,12.88,True,2024,9,September,3,-0.20419254658385091,0.7538819875776398
ORD-10329,2024-09-20,Amina Taylor,Consumer,India,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,6,13.09,10,70.69,20.97,14.38,Paypal,70.69,70.69,True,2024,9,September,3,0.20342339793464423,0.2966473334276418
ORD-10011,2024-09-21,James Ferrari,Consumer,Canada,North America,Technology,Mechanical Gaming Keyboard,9,164.14,0,1477.26,18.25,646.52,Credit Card,1477.26,1477.26,True,2024,9,September,3,0.43764807819882756,0.012353952587899219
ORD-10931,2024-09-21,Maria Thomas,Corporate,China,Asia Pacific,Furniture,Desk Organizer Set,3,49.49,15,126.2,16.07,21.05,Credit Card,126.2,126.2,True,2024,9,September,3,0.1667987321711569,0.12733755942947703
ORD-10141,2024-09-22,Mia Ali,Corporate,Colombia,South America,Office Supplies,Premium Notebook Set A5,2,18.15,15,30.85,14.89,-0.38,Paypal,30.85,30.85,True,2024,9,September,3,-0.012317666126418152,0.4826580226904376
ORD-10648,2024-09-22,Omar Dubois,Home Office,Australia,Asia Pacific,Office Supplies,Ballpoint Pen Pack 12,3,6.42,15,16.37,15.39,-7.69,Credit Card,16.37,16.37,True,2024,9,September,3,-0.46976175931582165,0.9401343921808185
ORD-11925,2024-09-23,Sarah Miller,Corporate,Colombia,South America,Technology,Smart LED Desk Lamp,3,55.32,10,149.36,16.68,41.4,Paypal,149.36,149.36,True,2024,9,September,3,0.2771826459560792,0.11167648634172468
ORD-10076,2024-09-24,Sarah Patel,Consumer,Japan,Asia Pacific,Office Supplies,Premium Notebook Set A5,5,17.85,0,89.25,14.45,34.64,Bank Transfer,89.25,89.25,True,2024,9,September,3,0.3881232492997199,0.16190476190476188
ORD-11440,2024-09-24,Wei Patel,Corporate,Colombia,South America,Technology,Tablet Stand Holder,5,18.67,5,88.68,14.38,22.96,Cash On Delivery,88.68,88.68,True,2024,9,September,3,0.2589084348218313,0.16215606675687866
ORD-11573,2024-09-24,Mia Chen,Consumer,Spain,Europe,Technology,Wireless Bluetooth Headphones,2,83.77,15,142.41,8.05,42.21,Credit Card,142.41,142.41,True,2024,9,September,3,0.2963977248788709,0.056526929288673554
ORD-11870,2024-09-25,Isabella Jones,Corporate,Spain,Europe,Technology,Wireless Ergonomic Mouse,4,48.97,20,156.7,10.82,38.15,Credit Card,156.7,156.7,True,2024,9,September,3,0.24345883854499042,0.06904913848117422
ORD-11920,2024-09-26,Pierre Jones,Corporate,United Kingdom,Europe,Clothing & Accessories,Sports Water Bottle 750ml,1,29.28,15,24.89,9.4,0.85,Credit Card,24.89,24.89,True,2024,9,September,3,0.034150261149055845,0.37766171153073524
ORD-10106,2024-09-27,Karen Ali,Consumer,India,Asia Pacific,Clothing & Accessories,Polarized Sunglasses,4,26.0,0,104.0,15.47,36.53,Paypal,104.0,104.0,True,2024,9,September,3,0.35125,0.14875
